DTXSID,Preferred_Name,CASRN,InChIKey,IUPAC_Name,SMILES,InChI_String,Molecular_Formula,Average_Mass,Monoisotopic_Mass,QC_Level,ToxCast_Active_Count,Total_Assays,ToxCast_Active_Percent,Is_ToxCast_Active,rdkit_mol_cache,ROMol,Valid_SMILES,F_Count,F_Percentage,MW_RDKit,Rotatable_Bonds,H_Acceptors,H_Donors,Ring_Count,Aromatic_Rings,C_Count,Chain_Length,CF_Bonds,f_to_c_ratio,avg_f_per_c,Is_Aromatic,Has_Rings,Is_Cyclic,Is_Branched,Has_Fluorine,Chain_Category
DTXSID701026658,Perfluoropentane sulfonamidoethanol,1270179-64-0,RLSOMCPWHPIDNS-UHFFFAOYSA-N,Unknown,OCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C7H6F11NO3S/c8-3(9,4(10,11)6(14,15)16)5(12,13)7(17,18)23(21,22)19-1-2-20/h19-20H,1-2H2",C7H6F11NO3S,393.17,392.989274,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ea40>,<rdkit.Chem.rdchem.Mol object at 0x17975cdd0>,True,11,37.93103448275862,392.98927447200015,8,3,2,0,0,7,8,11,1.5714285714285714,1.5714285714285714,False,False,False,True,True,Long
DTXSID701026672,"1,1,1,2,2-Pentafluorobutane",37826-35-0,NVSXSBBVEDNGPY-UHFFFAOYSA-N,Unknown,CCC(F)(F)C(F)(F)F,"InChI=1S/C4H5F5/c1-2-3(5,6)4(7,8)9/h2H2,1H3",C4H5F5,148.076,148.031141,1,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2eab0>,<rdkit.Chem.rdchem.Mol object at 0x17975ce40>,True,5,35.714285714285715,148.03114126,2,0,0,0,0,4,3,5,1.25,1.25,False,False,False,True,True,Short
DTXSID701026684,"1-(1,1,2,2,2-Pentafluoroethylsulfonyl)butane",NOCAS_1026684,NXLPSSFZYLWOBC-UHFFFAOYSA-N,Unknown,CCCCS(=O)(=O)C(F)(F)C(F)(F)F,"InChI=1S/C6H9F5O2S/c1-2-3-4-14(12,13)6(10,11)5(7,8)9/h2-4H2,1H3",C6H9F5O2S,240.19,240.024342,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2eb20>,<rdkit.Chem.rdchem.Mol object at 0x17975ceb0>,True,5,21.73913043478261,240.024341628,5,2,0,0,0,6,6,5,0.8333333333333334,0.8333333333333334,False,False,False,True,True,Medium
DTXSID701026696,"1,1,2-Trifluoro-2-(trifluoromethyl)cyclobutane",49852-57-5,DHZPVNGMSDDSQX-UHFFFAOYSA-N,Unknown,FC(F)(F)C1(F)CCC1(F)F,"InChI=1/C5H4F6/c6-3(5(9,10)11)1-2-4(3,7)8/h1-2H2",C5H4F6,178.077,178.021719,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2eb90>,<rdkit.Chem.rdchem.Mol object at 0x17975cf20>,True,6,40.0,178.021719448,0,0,0,1,0,5,3,6,1.2,1.2,False,True,False,True,True,Short
DTXSID701026715,"(2R)-3-[3-[3-(Difluoromethoxy)phenoxy]-N-[[3-(1,1,2,2,3,3,3-heptafluoropropyl)phenyl]methyl]anilino]-1,1,1-trifluoropropan-2-ol",NOCAS_1026715,HNLAFPBRFDGEGS-DLINEHSKNA-N,Unknown,O[C@H](CN(CC1=CC(=CC=C1)C(F)(F)C(F)(F)C(F)(F)F)C1=CC(OC2=CC(OC(F)F)=CC=C2)=CC=C1)C(F)(F)F,"InChI=1/C26H19F12NO3/c27-22(28)42-20-9-3-8-19(12-20)41-18-7-2-6-17(11-18)39(14-21(40)24(31,32)33)13-15-4-1-5-16(10-15)23(29,30)25(34,35)26(36,37)38/h1-12,21-22,40H,13-14H2/t21-/s2",C26H19F12NO3,621.423,621.117331,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ec00>,<rdkit.Chem.rdchem.Mol object at 0x17975cf90>,True,12,19.672131147540984,621.1173321080005,12,4,1,3,3,26,16,12,0.46153846153846156,0.46153846153846156,True,True,False,True,True,Long
DTXSID701026727,"2,2,3,3,4,4,4-Heptafluorobutane-1-sulfonic acid",687997-50-8,PPGCZBADXNYOFW-UHFFFAOYSA-N,Unknown,OS(=O)(=O)CC(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4H3F7O3S/c5-2(6,1-15(12,13)14)3(7,8)4(9,10)11/h1H2,(H,12,13,14)",C4H3F7O3S,264.11,263.969112,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ec70>,<rdkit.Chem.rdchem.Mol object at 0x17975d000>,True,7,38.88888888888889,263.9691124960001,4,3,1,0,0,4,3,7,1.75,1.75,False,False,False,True,True,Short
DTXSID701026739,Pentafluoroethyl propionate,NOCAS_1026739,BISYSHPLGHZREM-UHFFFAOYSA-N,Unknown,CCC(=O)OC(F)(F)C(F)(F)F,"InChI=1S/C5H5F5O2/c1-2-3(11)12-5(9,10)4(6,7)8/h2H2,1H3",C5H5F5O2,192.085,192.02097,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ece0>,<rdkit.Chem.rdchem.Mol object at 0x17975d070>,True,5,29.411764705882355,192.0209705,3,2,0,0,0,5,5,5,1.0,1.0,False,False,False,True,True,Medium
DTXSID701026741,"1-Phenyl-7-(5,5,5-trifluoropentyl)perfluoroheptane",NOCAS_1026741,AHUKMDPKRFMQJR-UHFFFAOYSA-N,Unknown,FC(F)(F)CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1=CC=CC=C1,"InChI=1S/C18H13F17/c19-11(20,8-4-5-9-12(21,22)23)14(26,27)16(30,31)18(34,35)17(32,33)15(28,29)13(24,25)10-6-2-1-3-7-10/h1-3,6-7H,4-5,8-9H2",C18H13F17,552.275,552.074579,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ed50>,<rdkit.Chem.rdchem.Mol object at 0x17975d0e0>,True,17,35.41666666666667,552.0745801560004,11,0,0,1,1,18,15,17,0.9444444444444444,0.9444444444444444,True,True,False,True,True,Long
DTXSID701026753,"1,1,1,2,2,3,4,5,5,5-Decafluoro-3-propoxy-4-(trifluoromethyl)pentane",NOCAS_1026753,RJDIXGFRAOQULG-UHFFFAOYSA-N,Unknown,CCCOC(F)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,"InChI=1/C9H7F13O/c1-2-3-23-6(13,5(11,12)9(20,21)22)4(10,7(14,15)16)8(17,18)19/h2-3H2,1H3",C9H7F13O,378.133,378.028931,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2edc0>,<rdkit.Chem.rdchem.Mol object at 0x17975d150>,True,13,43.333333333333336,378.02893170400023,6,1,0,0,0,9,6,13,1.4444444444444444,1.4444444444444444,False,False,False,True,True,Medium
DTXSID701026765,Bis(perfluorocyclohexyl)sulfide,NOCAS_1026765,CFBGTCYZIPHEGR-UHFFFAOYSA-N,Unknown,FC1(F)C(F)(F)C(F)(F)C(F)(SC2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)C(F)(F)C1(F)F,"InChI=1S/C12F22S/c13-1(14)3(17,18)7(25,26)11(33,8(27,28)4(1,19)20)35-12(34)9(29,30)5(21,22)2(15,16)6(23,24)10(12,31)32",C12F22S,594.16,593.936941,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ee30>,<rdkit.Chem.rdchem.Mol object at 0x17975d1c0>,True,22,62.857142857142854,593.93694184,2,1,0,2,0,12,8,22,1.8333333333333333,1.8333333333333333,False,True,False,True,True,Long
DTXSID701026777,"N-Methyl-3-(4,4,5,5,5-pentafluoropentylsulfonyl)propan-1-amine",NOCAS_1026777,IDAVHLQPHLLQGU-UHFFFAOYSA-N,Unknown,CNCCCS(=O)(=O)CCCC(F)(F)C(F)(F)F,"InChI=1S/C9H16F5NO2S/c1-15-5-3-7-18(16,17)6-2-4-8(10,11)9(12,13)14/h15H,2-7H2,1H3",C9H16F5NO2S,297.28,297.082191,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2eea0>,<rdkit.Chem.rdchem.Mol object at 0x17975d230>,True,5,14.705882352941178,297.08219085200045,9,3,1,0,0,9,10,5,0.5555555555555556,0.5555555555555556,False,False,False,True,True,Long
DTXSID701026789,"N-[2,6-Dibromo-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)phenyl]-2-fluoro-3-nitrobenzamide",NOCAS_1026789,JLTJLADNUXUFGR-UHFFFAOYSA-N,Unknown,[O-][N+](=O)C1=CC=CC(C(=O)NC2=C(Br)C=C(C=C2Br)C(F)(C(F)(F)F)C(F)(F)F)=C1F,"InChI=1S/C16H6Br2F8N2O3/c17-8-4-6(14(20,15(21,22)23)16(24,25)26)5-9(18)12(8)27-13(29)7-2-1-3-10(11(7)19)28(30)31/h1-5H,(H,27,29)",C16H6Br2F8N2O3,586.03,583.861743,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ef10>,<rdkit.Chem.rdchem.Mol object at 0x17975d2a0>,True,8,21.62162162162162,583.8617420120001,4,3,1,2,2,16,11,8,0.5,0.5,True,True,False,True,True,Long
DTXSID701026791,"1,1,1,2,2,3,3,4,4,5,5,6,6,7,7,8,8-Heptadecafluoro-11-(tributoxymethyl)nonadecane",NOCAS_1026791,ZYTRHNCKEJNORH-UHFFFAOYSA-N,Unknown,CCCCCCCCC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(OCCCC)(OCCCC)OCCCC,"InChI=1/C32H49F17O3/c1-5-9-13-14-15-16-17-23(25(50-20-10-6-2,51-21-11-7-3)52-22-12-8-4)18-19-24(33,34)26(35,36)27(37,38)28(39,40)29(41,42)30(43,44)31(45,46)32(47,48)49/h23H,5-22H2,1-4H3",C32H49F17O3,804.714,804.341024,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2ef80>,<rdkit.Chem.rdchem.Mol object at 0x17975d310>,True,17,16.831683168316832,804.3410251680015,33,3,0,0,0,32,18,17,0.53125,0.53125,False,False,False,True,True,Long
DTXSID701026808,"1,1,2,2,3,3-Hexafluoropentan-1-ol",NOCAS_1026808,VZALGFKNRXRAAF-UHFFFAOYSA-N,Unknown,CCC(F)(F)C(F)(F)C(O)(F)F,"InChI=1S/C5H6F6O/c1-2-3(6,7)4(8,9)5(10,11)12/h12H,2H2,1H3",C5H6F6O,196.092,196.032284,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2eff0>,<rdkit.Chem.rdchem.Mol object at 0x17975d380>,True,6,33.33333333333333,196.032284132,5,1,1,0,0,5,4,6,1.2,1.2,False,False,False,True,True,Short
DTXSID701026810,"1,1,2,2,12,12,12-Heptafluorododecane-1-sulfonate",NOCAS_1026810,PUPZLTQPHTYOMG-UHFFFAOYSA-M,Unknown,[O-]S(=O)(=O)C(F)(F)C(F)(F)CCCCCCCCCC(F)(F)F,"InChI=1S/C12H19F7O3S/c13-10(14,12(18,19)23(20,21)22)8-6-4-2-1-3-5-7-9-11(15,16)17/h1-9H2,(H,20,21,22)/p-1",C12H18F7O3S,375.32,375.087036,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f060>,<rdkit.Chem.rdchem.Mol object at 0x17975d3f0>,True,7,17.073170731707318,375.0870365559105,11,3,0,0,0,12,11,7,0.5833333333333334,0.5833333333333334,False,False,False,True,True,Long
DTXSID701026822,"8-(4,4,4-Trifluorobutyl)perfluorooctylsulfonate",NOCAS_1026822,RAOYZCWDTDBRTJ-UHFFFAOYSA-M,Unknown,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCC(F)(F)F,"InChI=1S/C12H7F19O3S/c13-4(14,2-1-3-5(15,16)17)6(18,19)7(20,21)8(22,23)9(24,25)10(26,27)11(28,29)12(30,31)35(32,33)34/h1-3H2,(H,32,33,34)/p-1",C12H6F19O3S,591.21,590.973974,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f0d0>,<rdkit.Chem.rdchem.Mol object at 0x17975d460>,True,19,46.34146341463415,590.9739748119102,11,3,0,0,0,12,11,19,1.5833333333333333,1.5833333333333333,False,False,False,True,True,Long
DTXSID701026834,"4-(1,4,4,4-Tetrafluorobutyl)perfluorobutylsulfonate",NOCAS_1026834,RBGWZWRIDSIWPS-UHFFFAOYSA-M,Unknown,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CCC(F)(F)F,"InChI=1/C8H6F12O3S/c9-3(1-2-4(10,11)12)5(13,14)6(15,16)7(17,18)8(19,20)24(21,22)23/h3H,1-2H2,(H,21,22,23)/p-1",C8H5F12O3S,409.17,408.977327,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f140>,<rdkit.Chem.rdchem.Mol object at 0x17975d4d0>,True,12,41.37931034482759,408.97732723991015,7,3,0,0,0,8,7,12,1.5,1.5,False,False,False,True,True,Long
DTXSID701026846,"5-(1,3,3,3-Tetrafluoropropyl)perfluoropentylsulfonate",NOCAS_1026846,NGMLBQNEMYLNGE-UHFFFAOYSA-M,Unknown,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)CC(F)(F)F,"InChI=1/C8H4F14O3S/c9-2(1-3(10,11)12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)26(23,24)25/h2H,1H2,(H,23,24,25)/p-1",C8H3F14O3S,445.15,444.958483,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f1b0>,<rdkit.Chem.rdchem.Mol object at 0x17975d540>,True,14,48.275862068965516,444.9584836159101,7,3,0,0,0,8,7,14,1.75,1.75,False,False,False,True,True,Long
DTXSID701026858,"2-[4-[1-[4-(1,1,2,2,2-Pentafluoroethoxy)phenyl]-1,2,4-triazol-3-yl]phenyl]acetic acid",NOCAS_1026858,YDOQTBDMSUXEOF-UHFFFAOYSA-N,Unknown,OC(=O)CC1=CC=C(C=C1)C1=NN(C=N1)C1=CC=C(OC(F)(F)C(F)(F)F)C=C1,"InChI=1S/C18H12F5N3O3/c19-17(20,21)18(22,23)29-14-7-5-13(6-8-14)26-10-24-16(25-26)12-3-1-11(2-4-12)9-15(27)28/h1-8,10H,9H2,(H,27,28)",C18H12F5N3O3,413.304,413.079882,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f220>,<rdkit.Chem.rdchem.Mol object at 0x17975d5b0>,True,5,12.195121951219512,413.07988234400034,6,6,1,3,3,18,15,5,0.2777777777777778,0.2777777777777778,True,True,False,True,True,Long
DTXSID701026860,"5-(3,3,3-Trifluoropropyl)perfluoropentylsulfonate",NOCAS_1026860,SVZFQEWYPFUMDM-UHFFFAOYSA-M,Unknown,[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(F)(F)F,"InChI=1S/C8H5F13O3S/c9-3(10,1-2-4(11,12)13)5(14,15)6(16,17)7(18,19)8(20,21)25(22,23)24/h1-2H2,(H,22,23,24)/p-1",C8H4F13O3S,427.16,426.967905,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f290>,<rdkit.Chem.rdchem.Mol object at 0x17975d620>,True,13,44.827586206896555,426.9679054279101,7,3,0,0,0,8,7,13,1.625,1.625,False,False,False,True,True,Long
DTXSID701026872,3-(Difluoromethyl)perfluoropropyl bicyclo[2.2.1]hept-5-ene-2-carboxylate,NOCAS_1026872,LVOYCOJTLVBGLP-UHFFFAOYSA-N,Unknown,FC(F)C(F)(F)C(F)(F)C(F)(F)OC(=O)C1CC2CC1C=C2,"InChI=1/C12H10F8O2/c13-9(14)10(15,16)11(17,18)12(19,20)22-8(21)7-4-5-1-2-6(7)3-5/h1-2,5-7,9H,3-4H2",C12H10F8O2,338.197,338.055305,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f300>,<rdkit.Chem.rdchem.Mol object at 0x17975d690>,True,8,25.0,338.0553053200003,5,2,0,2,0,12,9,8,0.6666666666666666,0.6666666666666666,False,True,False,True,True,Long
DTXSID701026884,"5-Fluoro-3-iodo-1-(3,3,4,4,4-pentafluorobutyl)-1H-pyrazolo[3,4-b]pyridine",NOCAS_1026884,XLXXFJLEOVTZDJ-UHFFFAOYSA-N,Unknown,FC1=CC2=C(N=C1)N(CCC(F)(F)C(F)(F)F)N=C2I,"InChI=1S/C10H6F6IN3/c11-5-3-6-7(17)19-20(8(6)18-4-5)2-1-9(12,13)10(14,15)16/h3-4H,1-2H2",C10H6F6IN3,409.074,408.95106,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f370>,<rdkit.Chem.rdchem.Mol object at 0x17975d700>,True,6,23.076923076923077,408.9510645120002,3,3,0,2,2,10,8,6,0.6,0.6,True,True,False,True,True,Long
DTXSID701026896,"2-[3-(2,2,3,3,3-Pentafluoropropoxy)pyridin-4-yl]-5-(trifluoromethyl)benzoxazole",NOCAS_1026896,ZGQZZKLEGKPQQP-UHFFFAOYSA-N,Unknown,FC(F)(F)C1=CC2=C(OC(=N2)C2=C(OCC(F)(F)C(F)(F)F)C=NC=C2)C=C1,"InChI=1S/C16H8F8N2O2/c17-14(18,16(22,23)24)7-27-12-6-25-4-3-9(12)13-26-10-5-8(15(19,20)21)1-2-11(10)28-13/h1-6H,7H2",C16H8F8N2O2,412.239,412.045803,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f3e0>,<rdkit.Chem.rdchem.Mol object at 0x17975d770>,True,8,22.22222222222222,412.0458032560003,4,4,0,3,3,16,11,8,0.5,0.5,True,True,False,True,True,Long
DTXSID701026903,"2,2,3,3,4-Pentafluorooctanoic acid",NOCAS_1026903,QQHPXHUTSUAMMQ-UHFFFAOYSA-N,Unknown,CCCCC(F)C(F)(F)C(F)(F)C(O)=O,"InChI=1/C8H11F5O2/c1-2-3-4-5(9)7(10,11)8(12,13)6(14)15/h5H,2-4H2,1H3,(H,14,15)",C8H11F5O2,234.166,234.06792,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f450>,<rdkit.Chem.rdchem.Mol object at 0x17975d7e0>,True,5,19.230769230769234,234.067920692,7,2,1,0,0,8,7,5,0.625,0.625,False,False,False,True,True,Long
DTXSID701026915,"2-Fluoro-3-[(2-fluorobenzoyl)-methylamino]-N-[4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)-2-iodo-6-(trifluoromethyl)phenyl]benzamide",NOCAS_1026915,GCNHJSILJAAYIS-UHFFFAOYSA-N,Unknown,CN(C(=O)C1=CC=CC=C1F)C1=CC=CC(C(=O)NC2=C(C=C(C=C2I)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)=C1F,"InChI=1S/C25H13F12IN2O2/c1-40(21(42)12-5-2-3-7-15(12)26)17-8-4-6-13(18(17)27)20(41)39-19-14(23(29,30)31)9-11(10-16(19)38)22(28,24(32,33)34)25(35,36)37/h2-10H,1H3,(H,39,41)",C25H13F12IN2O2,728.276,727.98301,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f4c0>,<rdkit.Chem.rdchem.Mol object at 0x17975d850>,True,12,21.818181818181817,727.9830142960004,6,2,1,3,3,25,16,12,0.48,0.48,True,True,False,True,True,Long
DTXSID701026927,"5-Chloro-6-(4-fluorophenyl)-2-(heptafluoropropyl)-1H-1,3-benzodiazole",NOCAS_1026927,FESLEGXCSCWJDI-UHFFFAOYSA-N,Unknown,FC1=CC=C(C=C1)C1=CC2=C(NC(=N2)C(F)(F)C(F)(F)C(F)(F)F)C=C1Cl,"InChI=1S/C16H7ClF8N2/c17-10-6-12-11(5-9(10)7-1-3-8(18)4-2-7)26-13(27-12)14(19,20)15(21,22)16(23,24)25/h1-6H,(H,26,27)",C16H7ClF8N2,414.68,414.017001,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f530>,<rdkit.Chem.rdchem.Mol object at 0x17975d8c0>,True,8,23.52941176470588,414.0170016640002,3,1,1,3,3,16,11,8,0.5,0.5,True,True,False,True,True,Long
DTXSID701026939,Methyl(perfluoroethyl)sulfoxide,NOCAS_1026939,ZXTIECQENKFZGB-UHFFFAOYSA-N,Unknown,CS(=O)C(F)(F)C(F)(F)F,"InChI=1/C3H3F5OS/c1-10(9)3(7,8)2(4,5)6/h1H3",C3H3F5OS,182.11,181.982477,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f5a0>,<rdkit.Chem.rdchem.Mol object at 0x17975d930>,True,5,38.46153846153847,181.982476816,2,1,0,0,0,3,3,5,1.6666666666666667,1.6666666666666667,False,False,False,True,True,Short
DTXSID701026941,(2E)-4-[(Heptadecafluorooctyl)oxy]-4-oxo-2-butenoic acid,NOCAS_1026941,BUEDFFYOKTZGSS-OWOJBTEDSA-N,Unknown,OC(=O)\C=C\C(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H3F17O4/c13-5(14,7(17,18)9(21,22)11(25,26)27)6(15,16)8(19,20)10(23,24)12(28,29)33-4(32)2-1-3(30)31/h1-2H,(H,30,31)/b2-1+",C12H3F17O4,534.125,533.975987,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f610>,<rdkit.Chem.rdchem.Mol object at 0x17975d9a0>,True,17,47.22222222222222,533.9759883160001,9,4,1,0,0,12,12,17,1.4166666666666667,1.4166666666666667,False,False,False,True,True,Long
DTXSID701026965,"3-Chloro-1,2,3,4,4,5,5-heptafluorocyclopentene",NOCAS_1026965,MTXFJQPFMARORW-UHFFFAOYSA-N,Unknown,FC1=C(F)C(F)(Cl)C(F)(F)C1(F)F,"InChI=1/C5ClF7/c6-3(9)1(7)2(8)4(10,11)5(3,12)13",C5ClF7,228.49,227.957675,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f680>,<rdkit.Chem.rdchem.Mol object at 0x17975da10>,True,7,53.84615384615385,227.95767522,0,0,0,1,0,5,2,7,1.4,1.4,False,True,False,True,True,Very Short
DTXSID701026977,8-(Fluoromethyl)perfluorooctan-1-ol,NOCAS_1026977,BGYSZBRWPXUSCY-UHFFFAOYSA-N,Unknown,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CF,"InChI=1S/C9H3F17O/c10-1-2(11,12)3(13,14)4(15,16)5(17,18)6(19,20)7(21,22)8(23,24)9(25,26)27/h27H,1H2",C9H3F17O,450.095,449.991243,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f6f0>,<rdkit.Chem.rdchem.Mol object at 0x17975da80>,True,17,56.666666666666664,449.9912444560001,9,1,1,0,0,9,8,17,1.8888888888888888,1.8888888888888888,False,False,False,True,True,Long
DTXSID701026989,"1-[3-Fluoro-1-methyl-2-oxo-3-(trifluoromethyl)indol-5-yl]-3-[[2-methyl-3-(trifluoromethyl)phenyl]methyl]-2,4-dioxopyrimidine-5-carboxylic acid",NOCAS_1026989,HHANDATVAISAOH-UHFFFAOYSA-N,Unknown,CN1C2=C(C=C(C=C2)N2C=C(C(O)=O)C(=O)N(CC3=C(C)C(=CC=C3)C(F)(F)F)C2=O)C(F)(C1=O)C(F)(F)F,"InChI=1/C24H16F7N3O5/c1-11-12(4-3-5-15(11)23(26,27)28)9-34-18(35)14(19(36)37)10-33(21(34)39)13-6-7-17-16(8-13)22(25,24(29,30)31)20(38)32(17)2/h3-8,10H,9H2,1-2H3,(H,36,37)",C24H16F7N3O5,559.397,559.097818,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f760>,<rdkit.Chem.rdchem.Mol object at 0x17975daf0>,True,7,12.727272727272727,559.0978181520004,6,7,1,4,3,24,13,7,0.2916666666666667,0.2916666666666667,True,True,False,True,True,Long
DTXSID701026991,"3,4,4,5,5,5-Hexafluoropentanoic acid",NOCAS_1026991,HHPCXQXRDOOGGQ-UHFFFAOYSA-N,Unknown,OC(=O)CC(F)C(F)(F)C(F)(F)F,"InChI=1/C5H4F6O2/c6-2(1-3(12)13)4(7,8)5(9,10)11/h2H,1H2,(H,12,13)",C5H4F6O2,210.075,210.011548,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f7d0>,<rdkit.Chem.rdchem.Mol object at 0x17975db60>,True,6,35.294117647058826,210.011548688,3,2,1,0,0,5,4,6,1.2,1.2,False,False,False,True,True,Short
DTXSID701027006,"3-(2,3,3,4,4,4-Hexafluorobutan-2-ylsulfonyloxy)propyl 2,3,3,4,4,4-hexafluorobutane-2-sulfonate",NOCAS_1027006,HEYJDQVLQODTRE-UHFFFAOYSA-N,Unknown,CC(F)(C(F)(F)C(F)(F)F)S(=O)(=O)OCCCOS(=O)(=O)C(C)(F)C(F)(F)C(F)(F)F,"InChI=1/C11H12F12O6S2/c1-6(12,8(14,15)10(18,19)20)30(24,25)28-4-3-5-29-31(26,27)7(2,13)9(16,17)11(21,22)23/h3-5H2,1-2H3",C11H12F12O6S2,532.31,531.988368,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f840>,<rdkit.Chem.rdchem.Mol object at 0x17975dbd0>,True,12,27.906976744186046,531.9883687440002,12,6,0,0,0,11,12,12,1.0909090909090908,1.0909090909090908,False,False,False,True,True,Long
DTXSID701027032,"2-Chloro-N-[3-[[2,6-dibromo-4-(1,1,1,2,3,3,3-heptafluoropropan-2-yl)phenyl]carbamoyl]-2-fluorophenyl]-N-methylpyridine-3-carboxamide",NOCAS_1027032,WZYSOAWRVYWPPS-UHFFFAOYSA-N,Unknown,CN(C(=O)C1=C(Cl)N=CC=C1)C1=CC=CC(C(=O)NC2=C(Br)C=C(C=C2Br)C(F)(C(F)(F)F)C(F)(F)F)=C1F,"InChI=1S/C23H12Br2ClF8N3O2/c1-37(20(39)12-5-3-7-35-18(12)26)15-6-2-4-11(16(15)27)19(38)36-17-13(24)8-10(9-14(17)25)21(28,22(29,30)31)23(32,33)34/h2-9H,1H3,(H,36,38)",C23H12Br2ClF8N3O2,709.61,706.885706,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f8b0>,<rdkit.Chem.rdchem.Mol object at 0x17975dc40>,True,8,15.686274509803921,706.8857042640004,6,3,1,3,3,23,16,8,0.34782608695652173,0.34782608695652173,True,True,False,True,True,Long
DTXSID701027044,Methyl((perfluoroethyl)methyl)sulfoxide,NOCAS_1027044,AREDOVFACBBAFB-UHFFFAOYSA-N,Unknown,CS(=O)CC(F)(F)C(F)(F)F,"InChI=1/C4H5F5OS/c1-11(10)2-3(5,6)4(7,8)9/h2H2,1H3",C4H5F5OS,196.14,195.998127,2,,237.0,2.0,0,<rdkit.Chem.rdchem.Mol object at 0x178e2f920>,<rdkit.Chem.rdchem.Mol object at 0x17975dcb0>,True,5,31.25,195.99812688,3,1,0,0,0,4,4,5,1.25,1.25,False,False,False,True,True,Short
